WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.7716465849545 -41.0319045844952,-71.7359992741497 -41.0327569594084,-71.7348816510995 -41.0057631931122,-71.7705144455434 -41.0049116234435,-71.7716465849545 -41.0319045844952))","89,1818",8983682.61333829,"3000","89,1818"
"POLYGON ((-71.7359992741497 -41.0327569594084,-71.7003504443008 -41.0335983228236,-71.6992473399596 -41.0066037616654,-71.7348816510995 -41.0057631931122,-71.7359992741497 -41.0327569594084))","90,1818",8983986.00239208,"3000","90,1818"
"POLYGON ((-71.7003504443008 -41.0335983228236,-71.664700115088 -41.0344286733975,-71.6636115317736 -41.0074333277617,-71.6992473399596 -41.0066037616654,-71.7003504443008 -41.0335983228236))","91,1818",8984285.44752745,"3000","91,1818"
"POLYGON ((-71.664700115088 -41.0344286733975,-71.6290483061966 -41.0352480098038,-71.6279742461965 -41.0082518900769,-71.6636115317736 -41.0074333277617,-71.664700115088 -41.0344286733975))","92,1818",8984580.94821439,"3000","92,1818"
"POLYGON ((-71.6290483061966 -41.0352480098038,-71.5933950373172 -41.036056330734,-71.5923355028887 -41.0090594473045,-71.6279742461965 -41.0082518900769,-71.6290483061966 -41.0352480098038))","93,1818",8984872.5039553,"3000","93,1818"
"POLYGON ((-71.5933950373172 -41.036056330734,-71.5577403281454 -41.0368536348969,-71.5566953215155 -41.0098559981554,-71.5923355028887 -41.0090594473045,-71.5933950373172 -41.036056330734))","94,1818",8985160.11420857,"3000","94,1818"
"POLYGON ((-71.5577403281454 -41.0368536348969,-71.522084198382 -41.037639921019,-71.5210537217472 -41.0106415413578,-71.5566953215155 -41.0098559981554,-71.5577403281454 -41.0368536348969))","95,1818",8985443.77849641,"3000","95,1818"
"POLYGON ((-71.522084198382 -41.037639921019,-71.4864266677325 -41.038415187844,-71.4854107232592 -41.0114160756575,-71.5210537217472 -41.0106415413578,-71.522084198382 -41.037639921019))","96,1818",8985723.49630976,"3000","96,1818"
"POLYGON ((-71.4864266677325 -41.038415187844,-71.4507677559075 -41.0391794341335,-71.4497663457317 -41.012179599818,-71.4854107232592 -41.0114160756575,-71.4864266677325 -41.038415187844))","97,1818",8985999.26716501,"3000","97,1818"
"POLYGON ((-71.4507677559075 -41.0391794341335,-71.4151074826225 -41.0399326586663,-71.4141206088497 -41.0129321126199,-71.4497663457317 -41.012179599818,-71.4507677559075 -41.0391794341335))","98,1818",8986271.09057075,"3000","98,1818"
"POLYGON ((-71.4151074826225 -41.0399326586663,-71.3794458675975 -41.0406748602389,-71.378473532303 -41.0136736128615,-71.4141206088497 -41.0129321126199,-71.4151074826225 -41.0399326586663))","99,1818",8986538.96605959,"3000","99,1818"
"POLYGON ((-71.3794458675975 -41.0406748602389,-71.3437829305575 -41.0414060376653,-71.342825135786 -41.0144040993587,-71.378473532303 -41.0136736128615,-71.3794458675975 -41.0406748602389))","100,1818",8986802.89315576,"3000","100,1818"
"POLYGON ((-71.3437829305575 -41.0414060376653,-71.3081186912318 -41.0421261897769,-71.3071754389978 -41.0151235709448,-71.342825135786 -41.0144040993587,-71.3437829305575 -41.0414060376653))","101,1818",8987062.87140831,"3000","101,1818"
"POLYGON ((-71.3081186912318 -41.0421261897769,-71.2724531693545 -41.0428353154229,-71.271524461642 -41.0158320264706,-71.3071754389978 -41.0151235709448,-71.3081186912318 -41.0421261897769))","102,1818",8987318.90034127,"3000","102,1818"
"POLYGON ((-71.2724531693545 -41.0428353154229,-71.2367863846641 -41.0435334134698,-71.2358722234268 -41.0165294648043,-71.271524461642 -41.0158320264706,-71.2724531693545 -41.0428353154229))","103,1818",8987570.97952615,"3000","103,1818"
"POLYGON ((-71.2367863846641 -41.0435334134698,-71.2011183569035 -41.0442204828018,-71.2002187440645 -41.017215884832,-71.2358722234268 -41.0165294648043,-71.2367863846641 -41.0435334134698))","104,1818",8987819.10851369,"3000","104,1818"
"POLYGON ((-71.2011183569035 -41.0442204828018,-71.1654491058201 -41.0448965223206,-71.164564043272 -41.0178912854569,-71.2002187440645 -41.017215884832,-71.2011183569035 -41.0442204828018))","105,1818",8988063.2868704,"3000","105,1818"
"POLYGON ((-71.1654491058201 -41.0448965223206,-71.1297786511654 -41.0455615309455,-71.1289081407705 -41.0185556656,-71.164564043272 -41.0178912854569,-71.1654491058201 -41.0448965223206))","106,1818",8988303.51416614,"3000","106,1818"
"POLYGON ((-71.0947155801108 -41.0191824058058,-71.1289081407705 -41.0185556656,-71.1297786511654 -41.0455615309455,-71.1158144147107 -41.0458188522412,-71.115086960606 -41.0448707766905,-71.1118801660762 -41.0409932323183,-71.1091109996645 -41.0379682986744,-71.1084420520802 -41.0372300854721,-71.1044943501499 -41.0336371797421,-71.1004105142609 -41.0301101136845,-71.0987964986751 -41.0285687998026,-71.0966524166492 -41.0265272638867,-71.0938300123121 -41.0227371764447,-71.0947155801108 -41.0191824058058))","107,1818",6505562.36578169,"3000","107,1818"
"POLYGON ((-71.877206641486 -40.997766185561,-71.8762294534202 -40.9753002838222,-71.907971424975 -40.9745033328431,-71.9079554718641 -40.974529650798,-71.9073297516004 -40.9749090862622,-71.9073001707499 -40.9749805804328,-71.9068630613397 -40.975462915403,-71.9067620158854 -40.9760037029883,-71.9067199512954 -40.9766115867174,-71.9064591507095 -40.9775276567394,-71.9061509479998 -40.9785911989241,-71.9056961064582 -40.9790467638179,-71.9056014834123 -40.979225456773,-71.9052468728881 -40.979734728588,-71.905122216337 -40.9803201861258,-71.9052511245983 -40.9809192199368,-71.9053919737741 -40.981375245029,-71.9056741242426 -40.9820504258661,-71.90633359003 -40.9829047270411,-71.9064744387138 -40.9833786301607,-71.9064737150213 -40.9838613135924,-71.9064723580979 -40.9848313050555,-71.9064362639323 -40.98536319807,-71.906370679285 -40.9858279923096,-71.906334946954 -40.9861005788356,-71.906045921999 -40.986073505798,-71.905604106805 -40.9856887787545,-71.9050087770227 -40.9853619637795,-71.9038239036176 -40.9848648437324,-71.9025504627074 -40.9844168216283,-71.9015366454951 -40.9839600241647,-71.9002803832368 -40.983878485038,-71.8987940665314 -40.9838280626104,-71.8982985054299 -40.9839080706185,-71.8973895223692 -40.9842916749449,-71.8964569254198 -40.9847109542802,-71.8955833086853 -40.9851258999479,-71.8943024158395 -40.9856834105276,-71.8936705164081 -40.9861701052065,-71.8930147328058 -40.9868310098813,-71.892524680893 -40.9870719157556,-71.8921115241023 -40.9872145693483,-71.8918690758068 -40.9876255589802,-71.8909660447097 -40.9879017860631,-71.8899572558207 -40.988012613261,-71.8892607544371 -40.9882533100124,-71.8888410797119 -40.9887713950388,-71.8883211671695 -40.989258108143,-71.8879070096634 -40.9899549952555,-71.8878000776883 -40.9904063033831,-71.8874863379761 -40.9910720279654,-71.8869363880471 -40.9918671199818,-71.8866233712039 -40.9920723824403,-71.8861334901666 -40.9922149349385,-71.8856487650139 -40.9927687091866,-71.8853355659422 -40.9931170387637,-71.8851284852739 -40.9934297082593,-71.8843259446089 -40.9936032168437,-71.8833162295385 -40.9940894362543,-71.883144158783 -40.9946837557582,-71.8828306857905 -40.9951303969953,-71.8809231528695 -40.9962771612646,-71.8798482888946 -40.9968705058496,-71.878909397025 -40.9973567795861,-71.8773099812604 -40.9977037313044,-71.877206641486 -40.997766185561))","85,1819",3933929.05807124,"3000","85,1819"
"POLYGON ((-71.873271051032 -41.0023940850785,-71.8417754057702 -41.0031754862133,-71.8406158164171 -40.9761840129077,-71.8762294534202 -40.9753002838222,-71.877206641486 -40.997766185561,-71.8763354364569 -40.9982926972311,-71.8755022941391 -40.9989890705011,-71.8752594710499 -40.9994581164517,-71.8748221356959 -40.9998688780248,-71.8744793417936 -41.0001724423617,-71.8744304875252 -41.0010707808258,-71.8740343153146 -41.0015262751707,-71.873271051032 -41.0023940850785))","86,1819",8881918.29970893,"3000","86,1819"
"POLYGON ((-71.8417754057702 -41.0031754862133,-71.8061457036467 -41.0040490540184,-71.8050006062337 -40.9770567553748,-71.8406158164171 -40.9761840129077,-71.8417754057702 -41.0031754862133))","87,1819",8983120.19896731,"3000","87,1819"
"POLYGON ((-71.8061457036467 -41.0040490540184,-71.7705144455434 -41.0049116234435,-71.7693838424737 -40.9779185098318,-71.8050006062337 -40.9770567553748,-71.8061457036467 -41.0040490540184))","88,1819",8983431.48012713,"3000","88,1819"
"POLYGON ((-71.7705144455434 -41.0049116234435,-71.7348816510995 -41.0057631931122,-71.7337655447461 -40.9787692749043,-71.7693838424737 -40.9779185098318,-71.7705144455434 -41.0049116234435))","89,1819",8983738.81836016,"3000","89,1819"
"POLYGON ((-71.7348816510995 -41.0057631931122,-71.6992473399596 -41.0066037616654,-71.6981457326653 -40.9796090492356,-71.7337655447461 -40.9787692749043,-71.7348816510995 -41.0057631931122))","90,1819",8984042.21313567,"3000","90,1819"
"POLYGON ((-71.6992473399596 -41.0066037616654,-71.6636115317736 -41.0074333277617,-71.662524425851 -40.9804378314861,-71.6981457326653 -40.9796090492356,-71.6992473399596 -41.0066037616654))","91,1819",8984341.66391109,"3000","91,1819"
"POLYGON ((-71.6636115317736 -41.0074333277617,-71.6279742461965 -41.0082518900769,-71.626901643928 -40.9812556203337,-71.662524425851 -40.9804378314861,-71.6636115317736 -41.0074333277617))","92,1819",8984637.17017274,"3000","92,1819"
"POLYGON ((-71.6279742461965 -41.0082518900769,-71.5923355028887 -41.0090594473045,-71.5912774065265 -40.9820624144739,-71.626901643928 -40.9812556203337,-71.6279742461965 -41.0082518900769))","93,1819",8984928.73140783,"3000","93,1819"
"POLYGON ((-71.5923355028887 -41.0090594473045,-71.5566953215155 -41.0098559981554,-71.5556517332815 -40.9828582126196,-71.5912774065265 -40.9820624144739,-71.5923355028887 -41.0090594473045))","94,1819",8985216.34708531,"3000","94,1819"
"POLYGON ((-71.5566953215155 -41.0098559981554,-71.5210537217472 -41.0106415413578,-71.5200246438331 -40.9836430135008,-71.5556517332815 -40.9828582126196,-71.5566953215155 -41.0098559981554))","95,1819",8985500.01671782,"3000","95,1819"
"POLYGON ((-71.5210537217472 -41.0106415413578,-71.4854107232592 -41.0114160756575,-71.4843961578264 -40.9844168158655,-71.5200246438331 -40.9836430135008,-71.5210537217472 -41.0106415413578))","96,1819",8985779.73980158,"3000","96,1819"
"POLYGON ((-71.4854107232592 -41.0114160756575,-71.4497663457317 -41.012179599818,-71.4487662949112 -40.9851796184788,-71.4843961578264 -40.9844168158655,-71.4854107232592 -41.0114160756575))","97,1819",8986055.51585888,"3000","97,1819"
"POLYGON ((-71.4497663457317 -41.012179599818,-71.4141206088497 -41.0129321126199,-71.4131350747425 -40.9859314201234,-71.4487662949112 -40.9851796184788,-71.4497663457317 -41.012179599818))","98,1819",8986327.34438833,"3000","98,1819"
"POLYGON ((-71.4141206088497 -41.0129321126199,-71.378473532303 -41.0136736128615,-71.3775025169795 -40.9866722195993,-71.4131350747425 -40.9859314201234,-71.4141206088497 -41.0129321126199))","99,1819",8986595.22493381,"3000","99,1819"
"POLYGON ((-71.378473532303 -41.0136736128615,-71.342825135786 -41.0144040993587,-71.3418686412865 -40.9874020157243,-71.3775025169795 -40.9866722195993,-71.378473532303 -41.0136736128615))","100,1819",8986859.15700597,"3000","100,1819"
"POLYGON ((-71.342825135786 -41.0144040993587,-71.3071754389978 -41.0151235709448,-71.3062334673322 -40.9881208073333,-71.3418686412865 -40.9874020157243,-71.342825135786 -41.0144040993587))","101,1819",8987119.14015423,"3000","101,1819"
"POLYGON ((-71.3071754389978 -41.0151235709448,-71.271524461642 -41.0158320264706,-71.2705970147898 -40.988828593279,-71.3062334673322 -40.9881208073333,-71.3071754389978 -41.0151235709448))","102,1819",8987375.17391901,"3000","102,1819"
"POLYGON ((-71.271524461642 -41.0158320264706,-71.2358722234268 -41.0165294648043,-71.2349593033371 -40.9895253724315,-71.2705970147898 -40.988828593279,-71.271524461642 -41.0158320264706))","103,1819",8987627.25786376,"3000","103,1819"
"POLYGON ((-71.2358722234268 -41.0165294648043,-71.2002187440645 -41.017215884832,-71.1993203526563 -40.9902111436782,-71.2349593033371 -40.9895253724315,-71.2358722234268 -41.0165294648043))","104,1819",8987875.39152361,"3000","104,1819"
"POLYGON ((-71.2002187440645 -41.017215884832,-71.164564043272 -41.0178912854569,-71.1636801824337 -40.9908859059244,-71.1993203526563 -40.9902111436782,-71.2002187440645 -41.017215884832))","105,1819",8988119.57448403,"3000","105,1819"
"POLYGON ((-71.164564043272 -41.0178912854569,-71.1289081407705 -41.0185556656,-71.1280388123601 -40.9915496580925,-71.1636801824337 -40.9908859059244,-71.164564043272 -41.0178912854569))","106,1819",8988359.80631078,"3000","106,1819"
"POLYGON ((-71.0931181382316 -41.0150110247321,-71.0923962621304 -40.9922023991227,-71.1280388123601 -40.9915496580925,-71.1289081407705 -41.0185556656,-71.0947155801108 -41.0191824058058,-71.0949790872341 -41.0181245826255,-71.0931181382316 -41.0150110247321))","107,1819",8946893.09174386,"3000","107,1819"
"POLYGON ((-71.0569886513488 -41.0004349915282,-71.0567525514436 -40.9928441279725,-71.0923962621304 -40.9922023991227,-71.0931181382316 -41.0150110247321,-71.0927003378252 -41.0143119573747,-71.0923439080506 -41.0140543427034,-71.0881786161677 -41.0110044650521,-71.0831490721045 -41.0081754453739,-71.0784711022734 -41.0059792964553,-71.077873193081 -41.0056974194543,-71.0777088903101 -41.0056334971567,-71.0722864083071 -41.0035383889108,-71.0664811053681 -41.0018422524584,-71.0599411318246 -41.0012169272615,-71.0569886513488 -41.0004349915282))","108,1819",4340361.99670342,"3000","108,1819"
"POLYGON ((-71.0477851015641 -40.9930038367423,-71.0567525514436 -40.9928441279725,-71.0569886513488 -41.0004349915282,-71.0543515629409 -40.9997365049376,-71.0541008326161 -40.9995288026425,-71.0504460467069 -40.9964369916914,-71.0484884232273 -40.9939089580499,-71.0477851015641 -40.9930038367423))","109,1819",400878.381788473,"3000","109,1819"
"POLYGON ((-71.907971424975 -40.9745033328431,-71.8762294534202 -40.9753002838222,-71.8756167824221 -40.9611992678939,-71.8762504848117 -40.9616582963135,-71.8767040123368 -40.9619582576582,-71.8780822325778 -40.9628000582639,-71.8800199995902 -40.9639731219076,-71.8814219985069 -40.9647657738954,-71.8824764111722 -40.9653747388715,-71.883300849927 -40.9660371185273,-71.883730664549 -40.966421935316,-71.8845318497268 -40.9668607807095,-71.8851031542959 -40.9672368128694,-71.8854857423128 -40.9676662416172,-71.8859864804715 -40.9679349449981,-71.8867175476918 -40.9680608651352,-71.8872010046417 -40.9681059708783,-71.8879678034602 -40.9679771299345,-71.8884282798993 -40.967709424932,-71.8892783049522 -40.967164904283,-71.8900279100499 -40.9667409451299,-71.8906951891493 -40.9661739683404,-71.8911387444079 -40.9653966349872,-71.8916819924407 -40.96495459674,-71.8918887973543 -40.9646777037986,-71.892431953612 -40.9642938058262,-71.8935295714492 -40.9637495292472,-71.8945094904061 -40.9630933338984,-71.8956723259735 -40.962298773977,-71.8963155294016 -40.9619909068208,-71.8971352273684 -40.961978285866,-71.8978845421366 -40.9616258255737,-71.8986046352727 -40.9611705552935,-71.8991004672768 -40.9608491772869,-71.9003149402417 -40.960948509083,-71.9017064445043 -40.9609720557693,-71.9030267484934 -40.9612816409112,-71.9045060793385 -40.9617298485629,-71.9055722642442 -40.9624905961094,-71.9056240084039 -40.9634426863274,-71.9059099580537 -40.9655392817179,-71.9065027531814 -40.9674796141627,-71.9065249162612 -40.9684942538115,-71.9068481352004 -40.9692901595594,-71.9076659961149 -40.9706406948791,-71.908483493026 -40.9722370652035,-71.9083879662215 -40.9730996419739,-71.9080854644797 -40.9743152004249,-71.907971424975 -40.9745033328431))","85,1820",3205652.80945618,"3000","85,1820"
"POLYGON ((-71.8756167824221 -40.9611992678939,-71.8762294534202 -40.9753002838222,-71.8406158164171 -40.9761840129077,-71.8394578002451 -40.9491923857838,-71.8551418371595 -40.9488047585627,-71.8551575176908 -40.9488321723154,-71.8556751329456 -40.9493871333514,-71.8561277854757 -40.949955342302,-71.8561744711683 -40.9502012054915,-71.8561383711857 -40.9505364122009,-71.8562499282614 -40.9507198555209,-71.8565086898582 -40.9510240575353,-71.8564597423138 -40.9518687966057,-71.8565884897203 -40.9522980794276,-71.8565462374149 -40.9527628639811,-71.8565451517025 -40.9532679571489,-71.8565383659998 -40.9536568243184,-71.8565895754326 -40.9545240356868,-71.8565351088624 -40.9551587178622,-71.8566218753708 -40.9559320429895,-71.8568508700763 -40.9563703997366,-71.8569504840783 -40.9566476421351,-71.8568733081104 -40.9569202185159,-71.8568489700814 -40.957273327467,-71.8569655935563 -40.9578455747523,-71.8568526795952 -40.9582745417534,-71.8567283656201 -40.9584933781571,-71.8566335467763 -40.9587257227997,-71.8563552424475 -40.9592527580292,-71.8563191424856 -40.9596237792292,-71.8564302471169 -40.9600172606816,-71.8567891654743 -40.9603976226026,-71.8571661785938 -40.9605590003374,-71.8577968851554 -40.9606536266673,-71.8587518544515 -40.9607308241762,-71.859247206875 -40.9607224308591,-71.8595065088549 -40.9607898411047,-71.8598010959109 -40.9608929503486,-71.8600366025017 -40.9610541854508,-71.8605553858939 -40.9611084213573,-71.8613870298923 -40.9609887899455,-71.8625607552113 -40.9607980038064,-71.8634926391418 -40.9606962477693,-71.864253615316 -40.9605049510971,-71.8658998725184 -40.9599258571161,-71.8672623075736 -40.9597173505019,-71.8679698956855 -40.9597136376705,-71.8691723665883 -40.959889322332,-71.8697266904586 -40.9598855116551,-71.8702515194503 -40.9598548434014,-71.8710120268539 -40.9598869804908,-71.8712653479677 -40.960016855454,-71.8717543476093 -40.9602185596833,-71.8724854481461 -40.9602193721414,-71.873711695601 -40.9603414366365,-71.8746662545354 -40.9606598119639,-71.8753790732061 -40.9610270783958,-71.8756167824221 -40.9611992678939))","86,1820",6899514.36508902,"3000","86,1820"
"POLYGON ((-71.8406158164171 -40.9761840129077,-71.8050006062337 -40.9770567553748,-71.8038570623982 -40.9500643035766,-71.8394578002451 -40.9491923857838,-71.8406158164171 -40.9761840129077))","87,1820",8983176.38536246,"3000","87,1820"
"POLYGON ((-71.8050006062337 -40.9770567553748,-71.7693838424737 -40.9779185098318,-71.7682547733725 -40.9509252437211,-71.8038570623982 -40.9500643035766,-71.8050006062337 -40.9770567553748))","88,1820",8983487.67238539,"3000","88,1820"
"POLYGON ((-71.7693838424737 -40.9779185098318,-71.7337655447461 -40.9787692749043,-71.7326509527468 -40.9517752048448,-71.7682547733725 -40.9509252437211,-71.7693838424737 -40.9779185098318))","89,1820",8983795.01640996,"3000","89,1820"
"POLYGON ((-71.7337655447461 -40.9787692749043,-71.6981457326653 -40.9796090492356,-71.6970456201054 -40.9526141855931,-71.7326509527468 -40.9517752048448,-71.7337655447461 -40.9787692749043))","90,1820",8984098.41690575,"3000","90,1820"
"POLYGON ((-71.6981457326653 -40.9796090492356,-71.662524425851 -40.9804378314861,-71.6614387950379 -40.9534421846285,-71.6970456201054 -40.9526141855931,-71.6981457326653 -40.9796090492356))","91,1820",8984397.87332505,"3000","91,1820"
"POLYGON ((-71.662524425851 -40.9804378314861,-71.626901643928 -40.9812556203337,-71.625830497139 -40.954259200631,-71.6614387950379 -40.9534421846285,-71.662524425851 -40.9804378314861))","92,1820",8984693.38515985,"3000","92,1820"
"POLYGON ((-71.626901643928 -40.9812556203337,-71.5912774065265 -40.9820624144739,-71.5902207460086 -40.9550652322979,-71.625830497139 -40.954259200631,-71.626901643928 -40.9812556203337))","93,1820",8984984.95188149,"3000","93,1820"
"POLYGON ((-71.5912774065265 -40.9820624144739,-71.5556517332815 -40.9828582126196,-71.5546095612516 -40.955860278344,-71.5902207460086 -40.9550652322979,-71.5912774065265 -40.9820624144739))","94,1820",8985272.57298303,"3000","94,1820"
"POLYGON ((-71.5556517332815 -40.9828582126196,-71.5200246438331 -40.9836430135008,-71.518996962478 -40.9566443375017,-71.5546095612516 -40.955860278344,-71.5556517332815 -40.9828582126196))","95,1820",8985556.24796473,"3000","95,1820"
"POLYGON ((-71.5200246438331 -40.9836430135008,-71.4843961578264 -40.9844168158655,-71.4833829693026 -40.9574174085204,-71.518996962478 -40.9566443375017,-71.5200246438331 -40.9836430135008))","96,1820",8985835.97632361,"3000","96,1820"
"POLYGON ((-71.4843961578264 -40.9844168158655,-71.4487662949112 -40.9851796184788,-71.4477676013452 -40.9581794901674,-71.4833829693026 -40.9574174085204,-71.4843961578264 -40.9844168158655))","97,1820",8986111.75757864,"3000","97,1820"
"POLYGON ((-71.4487662949112 -40.9851796184788,-71.4131350747425 -40.9859314201234,-71.4121508782302 -40.9589305812272,-71.4477676013452 -40.9581794901674,-71.4487662949112 -40.9851796184788))","98,1820",8986383.59122955,"3000","98,1820"
"POLYGON ((-71.4131350747425 -40.9859314201234,-71.3775025169795 -40.9866722195993,-71.3765328195868 -40.9596706805016,-71.4121508782302 -40.9589305812272,-71.4131350747425 -40.9859314201234))","99,1820",8986651.47682599,"3000","99,1820"
"POLYGON ((-71.3775025169795 -40.9866722195993,-71.3418686412865 -40.9874020157243,-71.3409134450491 -40.9603997868102,-71.3765328195868 -40.9596706805016,-71.3775025169795 -40.9866722195993))","100,1820",8986915.4138724,"3000","100,1820"
"POLYGON ((-71.3418686412865 -40.9874020157243,-71.3062334673322 -40.9881208073333,-71.3052927742553 -40.9611178989897,-71.3409134450491 -40.9603997868102,-71.3418686412865 -40.9874020157243))","101,1820",8987175.40192567,"3000","101,1820"
"POLYGON ((-71.3062334673322 -40.9881208073333,-71.2705970147898 -40.988828593279,-71.2696708268487 -40.9618250158947,-71.3052927742553 -40.9611178989897,-71.3062334673322 -40.9881208073333))","102,1820",8987431.44051605,"3000","102,1820"
"POLYGON ((-71.2705970147898 -40.988828593279,-71.2349593033371 -40.9895253724315,-71.2340476224764 -40.9625211363967,-71.2696708268487 -40.9618250158947,-71.2705970147898 -40.988828593279))","103,1820",8987683.52921298,"3000","103,1820"
"POLYGON ((-71.2349593033371 -40.9895253724315,-71.1993203526563 -40.9902111436782,-71.1984231807905 -40.9632062593851,-71.2340476224764 -40.9625211363967,-71.2349593033371 -40.9895253724315))","104,1820",8987931.66755463,"3000","104,1820"
"POLYGON ((-71.1993203526563 -40.9902111436782,-71.1636801824337 -40.9908859059244,-71.1627975214471 -40.9638803837667,-71.1984231807905 -40.9632062593851,-71.1993203526563 -40.9902111436782))","105,1820",8988175.85511461,"3000","105,1820"
"POLYGON ((-71.1636801824337 -40.9908859059244,-71.1280388123601 -40.9915496580925,-71.1271706641065 -40.9645435084657,-71.1627975214471 -40.9638803837667,-71.1636801824337 -40.9908859059244))","106,1820",8988416.09147369,"3000","106,1820"
"POLYGON ((-71.1280388123601 -40.9915496580925,-71.0923962621304 -40.9922023991227,-71.0915426284333 -40.9651956324238,-71.1271706641065 -40.9645435084657,-71.1280388123601 -40.9915496580925))","107,1820",8988652.37619722,"3000","107,1820"
"POLYGON ((-71.0923962621304 -40.9922023991227,-71.0567525514436 -40.9928441279725,-71.0559134340962 -40.9658367546003,-71.0915426284333 -40.9651956324238,-71.0923962621304 -40.9922023991227))","108,1820",8988884.70887814,"3000","108,1820"
"POLYGON ((-71.0329842795128 -40.9662435142418,-71.0559134340962 -40.9658367546003,-71.0567525514436 -40.9928441279725,-71.0477851015641 -40.9930038367423,-71.0473069347337 -40.9923884558886,-71.0444110992642 -40.9882612880329,-71.0412830953006 -40.984306431239,-71.0383529391582 -40.9805587771477,-71.03815615583 -40.9803023529338,-71.037804122011 -40.9797675078086,-71.0354847902099 -40.9762215759772,-71.0348519955946 -40.9747234200872,-71.0337119109071 -40.972023065356,-71.0332023540644 -40.9689570613489,-71.0329968625529 -40.9676859713511,-71.0329897891451 -40.966957350735,-71.0329842795128 -40.9662435142418))","109,1820",4451678.69443818,"3000","109,1820"
"POLYGON ((-71.8551418371595 -40.9488047585627,-71.8394578002451 -40.9491923857838,-71.8383013548265 -40.9222006049051,-71.8624205706635 -40.921603944452,-71.862423867562 -40.9216646387156,-71.8624353578032 -40.9218121610444,-71.8626208301423 -40.9232829119791,-71.8629381232995 -40.923743711025,-71.8627250565013 -40.9241680663353,-71.8627062378557 -40.9247268078907,-71.862693571459 -40.9251693194545,-71.8626923952936 -40.9257548631477,-71.8628325398978 -40.9263539866469,-71.8628202354031 -40.9265953098173,-71.8626305108906 -40.9271806371444,-71.8625061992022 -40.9274128991884,-71.8622047386296 -40.9278684793799,-71.8619976426483 -40.9282437018665,-71.8616904816904 -40.9285830731989,-71.8610529973413 -40.9290516013401,-71.8605620810349 -40.9299092502312,-71.860608585119 -40.9302087374167,-71.8605661524045 -40.9307763441705,-71.8607660113446 -40.9310224304654,-71.8611958569184 -40.9311928520076,-71.8614076581097 -40.9313942426662,-71.861548165186 -40.9318369169533,-71.8621185165098 -40.9324767879772,-71.8623062508956 -40.93290159686,-71.8622049195784 -40.9334647040805,-71.862033018162 -40.9339338499745,-71.8617779705712 -40.9346888944549,-71.8613292165916 -40.9350727759004,-71.8611695287808 -40.9353363409805,-71.860749544927 -40.9360330589338,-71.8604242877649 -40.9365824961368,-71.8597378538113 -40.9378421024731,-71.859477918696 -40.9381234088044,-71.8592711828172 -40.9383376975737,-71.8590053664195 -40.9385876841798,-71.8585328134323 -40.9390698551459,-71.8582837343842 -40.939771321781,-71.8575036533567 -40.9407045777253,-71.8574670106721 -40.9412989695248,-71.8574888153318 -40.942134893705,-71.8574403203189 -40.9427516651206,-71.8569145651366 -40.9432516342832,-71.8560581188285 -40.9440283135768,-71.8557686854108 -40.9443363367642,-71.8554617897922 -40.9444745190251,-71.8552955846992 -40.9450017532204,-71.854893235915 -40.9457030251521,-71.8543314667606 -40.9464756085311,-71.8542836045976 -40.9467973655196,-71.8543478430378 -40.9470701050323,-71.8544650103001 -40.9473965539698,-71.8546351063251 -40.947794537232,-71.8548991168881 -40.948380415587,-71.8551418371595 -40.9488047585627))","86,1821",5248923.5319213,"3000","86,1821"
"POLYGON ((-71.8394578002451 -40.9491923857838,-71.8038570623982 -40.9500643035766,-71.8027150697426 -40.9230716986864,-71.8383013548265 -40.9222006049051,-71.8394578002451 -40.9491923857838))","87,1821",8983232.56474872,"3000","87,1821"
"POLYGON ((-71.8038570623982 -40.9500643035766,-71.7682547733725 -40.9509252437211,-71.7671272358721 -40.9239318251726,-71.8027150697426 -40.9230716986864,-71.8038570623982 -40.9500643035766))","88,1821",8983543.85763611,"3000","88,1821"
"POLYGON ((-71.7682547733725 -40.9509252437211,-71.7326509527468 -40.9517752048448,-71.731537872764 -40.9247809829937,-71.7671272358721 -40.9239318251726,-71.7682547733725 -40.9509252437211))","89,1821",8983851.20745579,"3000","89,1821"
"POLYGON ((-71.7326509527468 -40.9517752048448,-71.6970456201054 -40.9526141855931,-71.6959469999724 -40.9256191707968,-71.731537872764 -40.9247809829937,-71.7326509527468 -40.9517752048448))","90,1821",8984154.61366693,"3000","90,1821"
"POLYGON ((-71.6970456201054 -40.9526141855931,-71.6614387950379 -40.9534421846285,-71.660354637057 -40.9264463872467,-71.6959469999724 -40.9256191707968,-71.6970456201054 -40.9526141855931))","91,1821",8984454.07573051,"3000","91,1821"
"POLYGON ((-71.6614387950379 -40.9534421846285,-71.625830497139 -40.954259200631,-71.6247608035823 -40.9272626310252,-71.660354637057 -40.9264463872467,-71.6614387950379 -40.9534421846285))","92,1821",8984749.59313124,"3000","92,1821"
"POLYGON ((-71.625830497139 -40.954259200631,-71.5902207460086 -40.9550652322979,-71.5891655191181 -40.9280679008318,-71.6247608035823 -40.9272626310252,-71.625830497139 -40.954259200631))","93,1821",8985041.16534902,"3000","93,1821"
"POLYGON ((-71.5902207460086 -40.9550652322979,-71.5546095612516 -40.955860278344,-71.5535688032392 -40.9288621953832,-71.5891655191181 -40.9280679008318,-71.5902207460086 -40.9550652322979))","94,1821",8985328.79187485,"3000","94,1821"
